Source,Target,Weight
"Simon, Victoria","Sieveling, Earle",2
"Simon, Victoria","Villella, Edward",1
"Simoneau, Leopold","Camerata Singers, The",2
"Simoneau, Leopold","Gramm, Donald",3
"Simoneau, Leopold",Juilliard Chorus,2
"Simoneau, Leopold","Kirkpatrick, Ralph",1
"Simoneau, Leopold","McCracken, Charles P.",1
"Simoneau, Leopold","Michalski, Raymond",2
"Simoneau, Leopold",Schola Cantorum of NY,2
"Simoneau, Leopold","Scott, Norman",1
"Simoneau, Leopold",The Collegiate Chorale,2
"Simoneau, Leopold","Warfield, William",2
"Simoneau, Leopold","Watson, Chester",2
"Simoneau, Leopold",Westminster Choir,3
"Simpkin, William","Biggs, Harvey",1
"Simpkin, William","Moore, Arthur",1
"Simpkin, William","Sensenig, Barton, Jr.",1
"Simpson, George",Oratorio Society of New York,1
"Simpson, George","Remmertz, Franz",1
"Simpson, George","Stoddard, Alonzo E.",1
"Simpson, George","Whitney, Myron William",1
"Simpson, Marietta","Aler, John",3
"Simpson, Marietta","Allen, Thomas Michael",1
"Simpson, Marietta","American Boychoir, The",4
"Simpson, Marietta","Botti, Robert",1
"Simpson, Marietta","Brey, Carter",1
"Simpson, Marietta","Brooks, Margaret",1
"Simpson, Marietta","Cheek, John",1
"Simpson, Marietta","Church, Sandra",1
"Simpson, Marietta",Concert Chorale of New York,1
"Simpson, Marietta","Conde, Carlos",1
"Simpson, Marietta","Corman, David",1
"Simpson, Marietta","Davidoff, Judith",1
"Simpson, Marietta","Dohmen, Albert",1
"Simpson, Marietta","Donaruma, Nancy",4
"Simpson, Marietta","Hagegard [Hagegård], Håkon",1
"Simpson, Marietta","Hart, MaryAnn",1
"Simpson, Marietta",Hudson Shad,1
"Simpson, Marietta","Iadone, Susan",1
"Simpson, Marietta","LeClair, Judith P.",1
"Simpson, Marietta","Leech, Richard",1
"Simpson, Marietta","Levinson, Eugene",1
"Simpson, Marietta","Lorenz, Sigfried",1
"Simpson, Marietta","McDermott, Anne-Marie",1
"Simpson, Marietta","McMillan, Kevin",1
"Simpson, Marietta","Neal, Joseph",1
"Simpson, Marietta","Neill, Stuart",2
"Simpson, Marietta",New York Choral Artists,3
"Simpson, Marietta","O'Dette, Paul",1
"Simpson, Marietta","Party, Lionel",1
"Simpson, Marietta","Raver, Leonard",1
"Simpson, Marietta","Relyea, John",1
"Simpson, Marietta","Robinson, Joseph",1
"Simpson, Marietta","Rosenblum, Myron",1
"Simpson, Marietta","Siebert, Renee (Renée)",1
"Simpson, Marietta","Simon, Fiona",4
"Simpson, Marietta","Stacy, Thomas",1
"Simpson, Marietta","Studebaker, Thomas",1
"Simpson, Marietta","Tharp, Steven",1
"Simpson, Marietta","Tritle, Kent",1
"Simpson, Marietta","Urreiztieta, Arizeder",1
"Simpson, Marietta",Westminster Choir,1
"Simpson, Marietta",Westminster Symphonic Choir,2
"Simpson, Marietta","Wingreen, Harriet",4
"Simpson, Olive","Amps, Kim",1
"Simpson, Olive","Bickley, Sue",1
"Simpson, Olive","Canning, Carol",1
"Simpson, Olive","Dore, Michael",1
"Simpson, Olive","Grant, Simon",1
"Simpson, Olive","Sheffield, Philip",1
"Sims, Rudolph","Andreasson, Bjoern",1
"Sims, Rudolph","Brennand, Robert",5
"Sims, Rudolph","Fishzohn, Louis",1
"Sims, Rudolph","Nowinski, William",5
"Sims, Rudolph","Renzulli, Carlo",1
"Sims, Rudolph","Robbins, Bernard",1
"Sims, Rudolph","Weiner, Max",1
"Singer, Joseph","Bial, Bert",1
"Singer, Joseph","Carabella, John",1
"Singer, Joseph","Chaney, Donald",1
"Singer, Joseph","De Intinis, Ranier",2
"Singer, Joseph","Facenda, Aubrey",1
"Singer, Joseph","Gottlieb, Gordon",1
"Singer, Joseph","Jacobs, Paul",1
"Singer, Joseph","Prince-Joseph, Bruce",1
"Singer, Joseph","Rosen, Abraham",1
"Singer, Joseph","Ruggieri, Frank",1
"Singer, Joseph","Schaeffer, John",1
"Singer, Joseph","Zegler, Manuel",4
"Singher, Martial","Addison, Adele",1
"Singher, Martial","Alvary, Lorenzo",3
"Singher, Martial","Bible, Frances",1
"Singher, Martial","Cehanovsky, George",2
"Singher, Martial",Chorus,6
"Singher, Martial",Columbus Boychoir,1
"Singher, Martial","Fried, Howard",2
"Singher, Martial","Frierson, Andrew",3
"Singher, Martial","Jordan, Irene",3
"Singher, Martial","Lloyd, David",1
"Singher, Martial","Mahoney, Arthur",2
"Singher, Martial","Mara, Thalia",2
"Singher, Martial",Margaret Hill New York Concert Choir,1
"Singher, Martial","Marsh, Calvin",1
"Singher, Martial","Monachino, Francis",1
"Singher, Martial","Oliviero, Lodovico",2
"Singher, Martial","Porretta, Frank",3
"Singher, Martial","Price, Leontyne",1
"Singher, Martial","Rounseville, Robert",4
"Singher, Martial","Smith, Kenneth",1
"Singher, Martial","Vanni, Helen",5
"Singher, Martial",Westminster Choir,1
"Singher, Martial","Whetsel, Louise",1
"Siow, Lee-Chin","DuPhil, Monique",1
"Siroky, Brad","Abbracciamento, John",2
"Siroky, Brad","Anthony, Ryan",3
"Siroky, Brad","Atkinson, Michael P.",1
"Siroky, Brad","Baker, Michael",3
"Siroky, Brad","Bensdorf, Ethan",2
"Siroky, Brad","Bliznik, Karin",3
"Siroky, Brad","Botez, Sarah",3
"Siroky, Brad","Brodsky, Mitch",3
"Siroky, Brad","DeCarlo, Kenneth",3
"Siroky, Brad","DePeters, David",1
"Siroky, Brad","Dorer, Robert",3
"Siroky, Brad","Finlayson, David",1
"Siroky, Brad","Ham, Jason",1
"Siroky, Brad","Hosticka, Frank",3
"Siroky, Brad","Kainuma, Morris",1
"Siroky, Brad","Krauss, David",3
"Siroky, Brad","Martin, Christopher",3
"Siroky, Brad","Muckey, Matthew",2
"Siroky, Brad","Murphy, Paul",3
"Siroky, Brad","Myers, Michael",3
"Siroky, Brad","Piddington, Guy",3
"Siroky, Brad","Resky, Ryan",3
"Siroky, Brad","Riccomini, Raymond",3
"Siroky, Brad","Ross, James",3
"Siroky, Brad","Smith, Thomas",2
"Siroky, Brad","Soper, Lee",3
"Siroky, Brad","Tompkins, Joseph",1
"Siroky, Brad","Venditti, Chris",3
"Siroky, Brad","Vonderheide, Dave",3
"Sirota, Nadia","Cabezas, Gabriel",1
"Sitomer, Clarice","Beauchamp, Marjorie",1
"Sitomer, Clarice","Bilz, Nell",1
"Sitomer, Clarice","Blaser, Lola",5
"Sitomer, Clarice","Dolova, Jean",1
"Sitomer, Clarice","Fraskin, Nina",5
"Sitomer, Clarice","Frederix, Artur",1
"Sitomer, Clarice","Hageman, Genevieve",1
"Sitomer, Clarice","Horowitz, Thelma",1
"Sitomer, Clarice","Koreff, Nora",1
"Sitomer, Clarice","Kriens, Louise",1
"Sitomer, Clarice","Lee, Virginia",5
"Sitomer, Clarice","Matiuk, Love",1
"Sitomer, Clarice","Perlin, Dolores",5
"Sitomer, Clarice","Say, Tousia",1
"Sitomer, Clarice","Schantz, Lorraine",1
"Sitomer, Clarice","Smith, Betty Jane",6
"Sitomer, Clarice",Streshreff,1
"Sitomer, Clarice","Vaulkenou, Vera",1
"Sitomer, Clarice","Wetzler, Dorothy",5
"Sitomer, Clarice","Wilde, Assia",1
"Sitomer, Clarice","Wolfson, Ann",1
"Sitomer, Clarice","Worthman, David",1
"Sitomer, Clarice","Yamoujinksy, Jean",1
"Sivan, Cherpullessery","Nambeesan, Sreedharan",4
"Sivan, Cherpullessery",Narayanankutty,2
"Sivo, Josef",Vienna Philharmonic,1
"Skibine, George","Allard, Edith",2
"Skibine, George","Gansert, Jack",1
"Skibine, George","Kavan, Albia",1
"Skibine, George","Oka, Ann",2
"Skouras, Estelle","Brenner, Engelbert",1
"Skouras, Estelle","Corigliano, John, Sr.",1
"Skouras, Estelle","Goltzer, Albert",1
"Skouras, Estelle","Gomberg, Harold",1
"Skouras, Estelle","Hambro, Leonid",1
"Skouras, Estelle","Prince-Joseph, Bruce",1
"Skouras, Estelle","Raviola, Carlo",1
"Skouras, Estelle","Stern, Carl",1
"Skouras, Estelle","Wummer, John",1
"Skrobisch, Jean",Chorus,1
"Skrobisch, Jean","Dadmun, Royal",1
"Skrobisch, Jean","Derschuch, Fritz W.",1
"Skrobisch, Jean",Liederkranz of the City of New York,1
"Slattery, Michael","Bordignon, Paolo",1
"Slattery, Michael","Brey, Carter",1
"Slattery, Michael","Laskowski, Kim",1
"Slattery, Michael","Muckey, Matthew",1
"Slattery, Michael","Swenberg, Daniel",2
"Slattery, Michael","Tritle, Kent",1
"Slattery, Michael","Tsui, Connor",1
"Slattery, Michael","Wedow, Gary Thor",1
"Slattery, Michael","Westman, James",1
"Slattery, Michael",Westminster Symphonic Choir,1
"Slattery, Michael","Zeugner, Max",1
"Slavenska, Mia","Becker, Lee",2
"Slavenska, Mia","Beresoff, Nicolas",3
"Slavenska, Mia","Boneck, Naomi",1
"Slavenska, Mia","Bonura, Peter",1
"Slavenska, Mia","Brown, Vida",5
"Slavenska, Mia","Chamie, Tatiana",3
"Slavenska, Mia","Colton, Ronald",3
"Slavenska, Mia","Crabtree, Leila",5
"Slavenska, Mia","Ellyn, Lois",3
"Slavenska, Mia","Etheridge, Dorothy",3
"Slavenska, Mia","Flotat, Tatiana",5
"Slavenska, Mia","Franklin, Frederic",8
"Slavenska, Mia","Gavin, Gene",2
"Slavenska, Mia","Geleznova, Katia",5
"Slavenska, Mia","Goudovitch, Alexandre",3
"Slavenska, Mia","Grantzeva, Tania",3
"Slavenska, Mia","Guerard, Roland",2
"Slavenska, Mia","Hill, Yvonne",5
"Slavenska, Mia","Howard, Alan",1
"Slavenska, Mia","Istomina, Anna",5
"Slavenska, Mia","Karnakovsky, Kari",3
"Slavenska, Mia","Katcharoff, Michel",4
"Slavenska, Mia","Kelepovska, Nathalie",3
"Slavenska, Mia","Kokitch, Casimir",3
"Slavenska, Mia",Korjinska,7
"Slavenska, Mia","Kostenko, Vladimir",3
"Slavenska, Mia",Kramer,2
"Slavenska, Mia","Krassovska, Nathalie",3
"Slavenska, Mia","Krauter, Marvin",3
"Slavenska, Mia","Lang, Harold",3
"Slavenska, Mia","Lvova, Ludmilla",5
"Slavenska, Mia","Markoff, Mischa",2
"Slavenska, Mia","Marra, Eleonora",6
"Slavenska, Mia","Massine, Leonide",1
"Slavenska, Mia","Mladova, Milada",6
"Slavenska, Mia","Moreno, Victor",1
"Slavenska, Mia","Morrow, Robert",2
"Slavenska, Mia","Orloff, Nicholas",2
"Slavenska, Mia","Orth, Betty",4
"Slavenska, Mia","Picon, Armand",3
"Slavenska, Mia","Rostova, Lubov",2
"Slavenska, Mia","Roudenko, Lubov",7
"Slavenska, Mia",Sampson,3
"Slavenska, Mia","Scarpova, Anna",5
"Slavenska, Mia","Semenova, Tania",3
"Slavenska, Mia",Semichenko,2
"Slavenska, Mia","Seven, Salli",3
"Slavenska, Mia","Starbuck, James",4
"Slavenska, Mia","Toumine, Svatioslav",3
"Slavenska, Mia","Vazquez, Roland",2
"Slavenska, Mia","Vlasoff, Anton",2
"Slavenska, Mia","Volkoff, Chris",3
"Slavenska, Mia","Weaver, Shirley",3
"Slavenska, Mia","Williams, Karel",3
"Slavenska, Mia","Woicikowska, Sonia",2
"Slavenska, Mia","Yazvinsky, Jean",2
"Slavenska, Mia",Youroff,1
"Slavenska, Mia","Youskevitch, Igor",7
"Slavenska, Mia",Yuroff,1
"Slavenska, Mia","Zoritch, Georges",3
"Slepoushkin, Stephen","Boshoer, Dora",1
"Slepoushkin, Stephen","Fedora, Nadine",1
"Slepoushkin, Stephen","Hawkins, Marguerite",1
"Slepoushkin, Stephen","Shevtz, Michail",1
"Slepoushkin, Stephen","Shvedova, Elena",1
"Slepoushkin, Stephen","Spivak, James",1
"Slepoushkin, Stephen","Taylor, Myron",1
"Slocum, Harrison","Roberts, Edward",2
"Sly, Philippe",Brooklyn Youth Chorus,1
"Sly, Philippe",Musica Sacra,1
"Small, Charles","Desroches, Raymond",1
"Small, Charles","Neidlinger, Buell",1
"Smedvig, Rolf","Alessi, Joseph",1
"Smedvig, Rolf","Coble, George",1
"Smedvig, Rolf","Curnow, Jeffrey",1
"Smedvig, Rolf","Deck, Warren",1
"Smedvig, Rolf","Hartman, Scott A.",1
"Smedvig, Rolf","Myers, Philip",1
"Smedvig, Rolf","Pilafian, J. Samuel",1
"Smedvig, Rolf","Ruske, Eric",1
"Smedvig, Rolf","Smith, Philip",1
"Smeterlin, Jan","Kerr, Muriel",1
"Smeterlin, Jan","Uninsky, Alexander",1
"Smith, Betty Jane","Barnett, Milton",1
"Smith, Betty Jane","Beauchamp, Marjorie",1
"Smith, Betty Jane","Bilz, Nell",1
"Smith, Betty Jane","Blaser, Lola",5
"Smith, Betty Jane","Church, George",1
"Smith, Betty Jane","Comer, Virginia",1
"Smith, Betty Jane","Dolova, Jean",1
"Smith, Betty Jane","Fraskin, Nina",5
"Smith, Betty Jane","Frederix, Artur",2
"Smith, Betty Jane","Hageman, Genevieve",1
"Smith, Betty Jane","Horowitz, Thelma",2
"Smith, Betty Jane","Koreff, Nora",1
"Smith, Betty Jane","Kriens, Louise",1
"Smith, Betty Jane","Lee, Virginia",5
"Smith, Betty Jane","Matiuk, Love",1
"Smith, Betty Jane","Perlin, Dolores",5
"Smith, Betty Jane","Quin, Jack",1
"Smith, Betty Jane","Roche, Iris",1
"Smith, Betty Jane","Rohdes, Fred",1
"Smith, Betty Jane","Say, Tousia",1
"Smith, Betty Jane","Schantz, Lorraine",1
"Smith, Betty Jane",Streshreff,1
"Smith, Betty Jane","Taub, Harold",1
"Smith, Betty Jane","Valentinoff, Vladimir",1
"Smith, Betty Jane","Vaulkenou, Vera",2
"Smith, Betty Jane","Wetzler, Dorothy",5
"Smith, Betty Jane","Wilde, Assia",2
"Smith, Betty Jane","Wolfson, Ann",1
"Smith, Betty Jane","Worthman, David",1
"Smith, Betty Jane","Yamoujinksy, Jean",1
"Smith, Brinton","Chen, Evelyn",3
"Smith, Brinton","Markowicz, Roman",1
"Smith, Brinton","Okamoto, Satoshi",1
"Smith, Carol","Borg, Kim",5
"Smith, Carol","Brilioth, Helge",1
"Smith, Carol","Dundore, Sharon",1
"Smith, Carol","Engen, Keith",1
"Smith, Carol","Fee, Connie",1
"Smith, Carol","Lewis, Richard",5
"Smith, Carol","Miller, Carol",1
"Smith, Carol","Page, Sue Ellen",1
"Smith, Carol","Raider, Philip",1
"Smith, Carol","Renfroe, Douglas",1
"Smith, Carol",Westminster Choir,1
"Smith, Carol",Westminster Symphonic Choir,5
"Smith, David","Alessi, Joseph",16
"Smith, David","Baer, Alan",16
"Smith, David","Bellino, Paul",9
"Smith, David","Best, Michael",1
"Smith, David","Cassilly, Richard",1
"Smith, David","Chapman, William",1
"Smith, David","Evans, Beverly",1
"Smith, David","Finlayson, David",16
"Smith, David","Fried, Howard",1
"Smith, David","Gavoorian, Joan",1
"Smith, David","Harwood, Donald",16
"Smith, David","Koi, Jason",9
"Smith, David","Kokolska, Martha",1
"Smith, David","Markey, James",41
"Smith, David","Mason, Burt",9
"Smith, David","Muckey, Matthew",16
"Smith, David","Penzarella, Vincent",16
"Smith, David","Ross, James",16
"Smith, David","Smith, Philip",16
"Smith, David","Smith, Thomas",16
"Smith, David","Sterrett, Leelanee",9
"Smith, David","Verrett, Shirley",1
"Smith, David","Yamamoto, Ko-ichiro",9
"Smith, David","Yarbrough, Chad",9
"Smith, Elwood","Allen, Betty",1
"Smith, Elwood","Dash, Calvin O.",1
"Smith, Elwood","Robb, Mary",1
"Smith, Elwood","Spearman, Rawn",1
"Smith, Elwood","Turner, Clyde",1
"Smith, George","Begenau, Donald",1
"Smith, George","Biggs, Harvey",1
"Smith, George","Bone, Harry",1
"Smith, George","Dent, John",1
"Smith, George","Enlowe, R.",1
"Smith, George","Garland, R.",1
"Smith, George","Hauk, Charles",1
"Smith, George","Heilman, Lee",1
"Smith, George","Helbig, Richard",1
"Smith, George","Kempf, Del",1
"Smith, George","Knox, John",1
"Smith, George","Lefkowitz, Irving",1
"Smith, George","Miller, Meyer",1
"Smith, George","Moore, Arthur",1
"Smith, George","Newman, F. W.",1
"Smith, George","Olmstead, Frank",1
"Smith, George","Peterson, Oliver",1
"Smith, George","Sensenig, Barton, Jr.",1
"Smith, George","Shafer, Lester",1
"Smith, George","Simpkin, William",1
"Smith, George","Stewart, Charles",1
"Smith, George","Tetter, Clyde",1
"Smith, George","Wassel, Erna",1
"Smith, Gerrit","Alves, Katie",1
"Smith, Gerrit","Clapper-Morris, Hattie",1
"Smith, Gerrit","Kelly, Anna Luella",1
"Smith, Gerrit","Kronold-Koert, Koert Kronold",1
"Smith, Gerrit","Toedt, Theodore J.",1
"Smith, Grant","Parsons, Dana",2
"Smith, Grant","Servies, John",2
"Smith, H.M.","Duschnitz, M.",1
"Smith, H.M.",Harmonic Society,1
"Smith, H.M.","Hill, W. J.",1
"Smith, H.M.","Mayer, Ella J.",1
"Smith, James","Bell, William",1
"Smith, James","Erwin, Edward",1
"Smith, James","Hanks, Thomson",1
"Smith, James","Noll, Kate",1
"Smith, James","Ostrander, Allen",2
"Smith, James","Pulis, Gordon",2
"Smith, James","Swallow, John",1
"Smith, James","Van Haney, Lewis",1
"Smith, James","Yew, Jeanette Oi-Suk",1
"Smith, Kenneth","American Concert Choir, The",1
"Smith, Kenneth","Brenner, Engelbert",1
"Smith, Kenneth","Chaney, Donald",1
"Smith, Kenneth","Corigliano, John, Sr.",1
"Smith, Kenneth","Davenport, Mary",1
"Smith, Kenneth","Goltzer, Albert",1
"Smith, Kenneth","Marsh, Calvin",1
"Smith, Kenneth","Prince-Joseph, Bruce",1
"Smith, Kenneth",Schola Cantorum of NY,3
"Smith, Kenneth","Singer, Joseph",1
"Smith, Kenneth","Vacchiano, William",1
"Smith, Kenneth","Wummer, John",1
"Smith, Kenneth",Yale Glee Club,1
"Smith, Kerry","Ahigian, Macy",1
"Smith, Kerry","Brody, B. S.",1
"Smith, Kerry","Burns, John",1
"Smith, Kerry","Butler, Hazel Roy",1
"Smith, Kerry","Cohen, Mildred",1
"Smith, Kerry","Dawson, Evelynne",1
"Smith, Kerry","Dlugatch, Evelyn",1
"Smith, Kerry","Flowers, Max",1
"Smith, Kerry","Gloss, George",1
"Smith, Kerry","Goldblum, Arthur",1
"Smith, Kerry","Gray, Wailes",1
"Smith, Kerry","Harris, Fred",1
"Smith, Kerry","Harvey, Arthur",1
"Smith, Kerry","Hoch, Sylvia",1
"Smith, Kerry","Hood, Leon",1
"Smith, Kerry","Horn, Mildred",1
"Smith, Kerry","James, John",1
"Smith, Kerry","Joseph, Anastasia",1
"Smith, Kerry","Kamman, Ruth",1
"Smith, Kerry","Keyes, Ruth Mary",1
"Smith, Kerry","Kropatkin, Katherine",1
"Smith, Kerry","Leader, Jacky",1
"Smith, Kerry","Lomasky, Miriam",1
"Smith, Kerry","McClellan, Kenneth",1
"Smith, Kerry","Moreno, Donald",1
"Smith, Kerry","Morris, Lulu",1
"Smith, Kerry","Pearsall, A.",1
"Smith, Kerry","Pinska, Klarna",1
"Smith, Kerry","Pruitt, Lester",1
"Smith, Kerry","Rahlla, Leona",1
"Smith, Kerry","Sherbon, Elizabeth",1
"Smith, Kerry","Smuckler, Helen",1
"Smith, Kerry","Stilling, Joseph",1
"Smith, Kerry","Tanzer, Mildred",1
"Smith, Kerry","Terrell, Harry",1
"Smith, Kerry","Vassos, John",1
"Smith, Kerry","Wielage, Fred",1
"Smith, Kerry","Wiley, Donald",1
"Smith, Martin","Deak, Jon",1
"Smith, Martin","Herman, Edward, Jr.",1
"Smith, Martin","Schwarz, Gerard",1
"Smith, Milton","Ackerman, Jean",3
"Smith, Milton","Adler, Emily",1
"Smith, Milton","Allyn, Dorothy",1
"Smith, Milton","Amy, Mathilde",1
"Smith, Milton","Bear, Bessie",1
"Smith, Milton","Bernadik, Ida",1
"Smith, Milton","Borisoff, Boris",1
"Smith, Milton","Brown, Mabel",1
"Smith, Milton","Brown, Perse",1
"Smith, Milton","Chanson, Belle",1
"Smith, Milton","Coleman, Solis",1
"Smith, Milton","Cook, Olney",1
"Smith, Milton","Crepeau, Lauretta",1
"Smith, Milton","Daixel, William",2
"Smith, Milton","Day, Bernard",1
"Smith, Milton","Ekeland, Gudrun",1
"Smith, Milton",Estelle Liebling Melodic Choir,2
"Smith, Milton","Evans, Margaret",1
"Smith, Milton","Flynn, Jeannette",1
"Smith, Milton","Forsberg, Eric",1
"Smith, Milton","Gebset, Nell",1
"Smith, Milton","Gilbert, Larry",1
"Smith, Milton","Gough, Frank",1
"Smith, Milton","Griffin, Carton",1
"Smith, Milton","Harvey, Edith",1
"Smith, Milton","Hastings, Frank",1
"Smith, Milton","Hearn, William",1
"Smith, Milton","Higgins, Jack",1
"Smith, Milton","Hopper, Grace",1
"Smith, Milton","Jaeger, Charlotte",1
"Smith, Milton","Jameson, Ralph",1
"Smith, Milton","Johnson, Edith",1
"Smith, Milton","Josephy, Carmen",1
"Smith, Milton","Klein, Stanley",1
"Smith, Milton","Lane, Lanny",1
"Smith, Milton","Lawder, Arthur",1
"Smith, Milton","Leslie, Milton",1
"Smith, Milton","Lewis, Harriet",1
"Smith, Milton","Lindner, Selma",1
"Smith, Milton",Marks,5
"Smith, Milton","Martin, Juliette",1
"Smith, Milton","McAvoy, Marion",1
"Smith, Milton","McKenna, Laura",1
"Smith, Milton","Miller, Claire",1
"Smith, Milton","Mulligan, John",1
"Smith, Milton","Noonan, Margaret",1
"Smith, Milton","O'Connor, Julia",1
"Smith, Milton","Parnas, Nathan",1
"Smith, Milton","Petite, Annette",1
"Smith, Milton","Pevny, Walter",1
"Smith, Milton","Posner, Joseph",1
"Smith, Milton","Quay, Elizabeth",1
"Smith, Milton","Quin, Jack",6
"Smith, Milton","Revel, Rina",1
"Smith, Milton","Robrish, Ruth",3
"Smith, Milton","Rosencrans, Joycelyn",1
"Smith, Milton","Sacks, Rose",1
"Smith, Milton","Schoenecker, Lillian",1
"Smith, Milton","Secular, Gertrude",1
"Smith, Milton","Solotar, Florence",3
"Smith, Milton","Spevack, Lillian",3
"Smith, Milton","Steeves, Anne",1
"Smith, Milton","Steiner, Fay",3
"Smith, Milton","Stewart, Lucille",3
"Smith, Milton","Strawbridge, Edwin",2
"Smith, Milton","Taska, George",6
"Smith, Milton","Thrasher, Melba",1
"Smith, Milton","Trim, Marjorie",1
"Smith, Milton","Twiford, Verda",1
"Smith, Milton","Usher, Lemuel",1
"Smith, Milton","VanDrooge, Jeanne",1
"Smith, Milton","Waters, Beatrice",3
"Smith, Milton","Williams, Jane",3
"Smith, Milton","Winger, Nellilew",1
"Smith, Milton","Zaldin, Jean",1
"Smith, Muriel","Franklin, William",2
"Smith, Philip","Abraham, F. Murray",1
"Smith, Philip","Alessi, Joseph",426
"Smith, Philip","Ashby, Jerome",45
"Smith, Philip",Audience,3
"Smith, Philip","Baer, Alan",224
"Smith, Philip","Baerwind, Christoph",7
"Smith, Philip","Bailey, Elden C. (Buster)",6
"Smith, Philip","Baker, Michael",13
"Smith, Philip","Bartlett, Eric",1
"Smith, Philip","Bensdorf, Ethan",73
"Smith, Philip","Berwaerts, Jeroen",14
"Smith, Philip","Blossom, William",1
"Smith, Philip","Bordignon, Paolo",6
"Smith, Philip","Bove, Michael",1
"Smith, Philip","Brewer, Edward",3
"Smith, Philip","Brey, Carter",1
"Smith, Philip","Burgstaller, Josef",46
"Smith, Philip",Canadian Brass,58
"Smith, Philip","Carabella, John",1
"Smith, Philip","Coble, George",7
"Smith, Philip","Cole, Alexis",27
"Smith, Philip","Crawford, Leneida",1
"Smith, Philip","Crespo, Enrique",7
"Smith, Philip","Cross, Lucy",1
"Smith, Philip","Curran, George",13
"Smith, Philip","Cutler, Rick",13
"Smith, Philip","Daellenbach, Charles",83
"Smith, Philip","Damoulakis, Mark",12
"Smith, Philip","De Intinis, Ranier",6
"Smith, Philip","DeCarlo, Kenneth",14
"Smith, Philip","Deak, Jon",1
"Smith, Philip","Deane, Richard",13
"Smith, Philip","Deck, Warren",141
"Smith, Philip","Del Tredici, David",1
"Smith, Philip","Dicterow, Glenn",2
"Smith, Philip","Druckman, Daniel",59
"Smith, Philip","Ellis, Kenny",27
"Smith, Philip","Emerich, Justin",11
"Smith, Philip","Erbich-Crawford, Alexander",7
"Smith, Philip","Erwin, Edward",6
"Smith, Philip","Feldman, Jonathan",6
"Smith, Philip","Finlayson, David",76
"Smith, Philip","Fitch, Douglas",3
"Smith, Philip","Fornarotto, Carmine",6
"Smith, Philip","Freeman, Stephen",2
"Smith, Philip","Gaag, Wolfgang",7
"Smith, Philip","Gartrell [Vegter], Alana",13
"Smith, Philip",German Brass,7
"Smith, Philip","Ginsberg, Marc",1
"Smith, Philip","Gomez, Lino",3
"Smith, Philip","Gordon, Kenneth",1
"Smith, Philip","Gunji, Maya",1
"Smith, Philip","Harry, Don",18
"Smith, Philip","Harwood, Donald",68
"Smith, Philip","Haywood, Mindy",1
